X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
-0.797541161023413,-0.215960748188477,-0.180088587731135,-0.00494775827224557,-0.398287274159299,-0.740568202515004,0.427001711983481,0.5365888525169,-1.85193325257296,0.782513338257683
-0.287140349332413,0.350223553695717,-0.917369873379516,-1.61273536656906,0.349287961282498,-0.173641891820025,-0.955523940499872,-1.73534910317819,-0.189647006311098,-0.401335714352463
0.959352972754694,1.66918505795638,-1.4264221016328,-0.998088305764442,0.0501178192317883,0.777033998947529,-0.745238355970985,1.08773021103393,-0.698502520066802,0.18315875471077
-1.55762336414725,0.822139120021346,1.28510255277198,0.917796802207352,-0.6051551899909,-2.73164773901992,0.294028852389246,-0.750132119761538,1.24299128754981,-0.821834935638884
-0.503930604855685,0.178123109972594,0.413706074079909,0.215925412089038,-0.56311676324897,-1.55070928813933,0.297622443479534,-0.492872118831976,-0.373521387142445,0.402382104710271
0.16502606751697,2.0339995964276,1.84157064062831,0.019478489464849,0.443070852418047,1.31755612827214,0.0534556984977336,0.543578775073791,-1.1726260803906,0.712079733201007
-0.916087014100175,0.746025305684981,1.18475476580432,0.298876177606891,1.38491092367862,-0.438648052080441,1.74210784652837,-0.712050819511774,-0.749879666258556,0.278682042765954
-0.369874291777775,-2.13755585278502,-0.758188698939194,-0.956931245742765,0.62673940764725,-0.759023582642674,1.04339519062072,-0.730161264306885,-0.460306648046342,0.311640670307683
0.00547957513746869,-0.162042499575896,-1.34675763515069,0.00209138463133296,-2.19053774151493,1.02838324212829,0.936643793914691,1.84308663561836,-0.256147481239786,1.4980513160475
-0.749150846452872,-0.754896141738332,-1.14775645599587,-0.67917287604272,-0.84119340569749,-1.54581526578094,0.797191115983622,1.11238501875063,-2.37986083369576,-0.0536669488173875
0.806216396896603,-1.04532580374198,-0.758114233801103,-0.727463545481903,-1.07793982285705,-0.724506956086512,-1.21050661400334,0.929511490710186,0.627689303081982,-1.06429992120726
0.345076582504609,-0.668716259103508,-1.56881825880539,0.659303037703915,-0.907727751751726,0.229012997702922,1.29409353200574,0.649667139261034,0.125900727626767,0.443983254996382
-1.70552377520943,-0.388701247566448,0.0600637565430886,1.04572002182748,1.38580134493307,-0.52097944602766,-0.783235679190578,0.415249387105177,1.27059346164494,1.55490151678212
1.20605764281807,1.2262215379415,-1.10940628684964,0.741468439734983,0.36294778792721,0.381903794451181,0.228900937457835,1.54866561296769,0.0594715578234159,1.25782554194993
1.57721918944827,-1.53854592577546,-1.36846284682818,1.42504753610156,0.0239496325530034,0.462975413473621,-0.0814419245175852,-1.61983577840444,-0.523905006478129,2.00506129060804
1.03416731795782,-0.931044167762835,0.30917183297571,-0.0394553472541531,-0.119374268213541,-0.544792040052547,-1.46812391998322,0.558467373149287,-1.57623536694054,-0.411409293790764
0.310083718206274,-2.21668755190738,0.42865630228861,-0.787645690770175,-1.89995501682874,-2.10455090914612,-1.06647612283284,-1.55104699643466,1.90015216777188,-0.913057072266058
3.29393405712407,1.56859766880083,0.14459031740272,-0.0453725553534798,-0.294569438923195,-0.571073678479336,0.480036421370096,0.60515898987192,1.17667152165224,0.407452427718637
-0.503014703216943,-1.67955564865073,0.979523402687219,-0.658789682416277,-0.609903850296688,-1.7502681755629,0.819645487080991,0.969016734285478,-0.218437464070438,0.631678175734396
0.629115001374986,-0.800967209521907,0.358028451474481,-0.465389878641555,-0.163503768055285,-0.724911405857574,0.956078000317103,-0.0540619439292827,-0.565617301492656,-1.49110177233992
0.502047465428611,1.83797466228419,0.189216865811095,0.259567730400154,-0.796197770796042,-1.32032849858028,1.37033057089865,1.81155032943002,-0.645254759134429,0.366294273350293
0.966424418112429,0.206126393028688,-1.15724326433226,-0.210599577332829,0.662012412010967,0.100685599175265,1.13952573977811,0.881375773226351,-0.118090106751454,0.659496118400465
0.816494508543659,1.73957818249484,-1.26793091446558,1.70718436311124,-0.326782877203604,0.474212835714415,-0.351392558330675,-0.47850912839564,-2.50479081247118,0.567615273484489
0.574929452604777,-0.013836994783189,-0.437155129895228,-0.826935906462788,0.251500823034128,-0.169797781108703,-0.546382191952773,-0.0805198638981044,0.899342002456639,0.312311973564728
-0.725417785281046,-0.329904952418593,0.564922724148162,0.452310010044596,0.578421786820186,-0.0354022753367306,2.40881913715805,-1.22704447596289,-1.26192238382846,-0.18398491355775
0.299765437909373,-0.50201837331243,0.12859267248842,-0.427437758965963,0.0327440294396348,0.73662108080508,-0.189105871760319,-1.43368997834208,1.62467249255155,0.885822295586219
-0.603160167900056,-1.77300050357491,0.437226714479971,-0.581711868828709,0.0304569877328174,-0.620891267950114,-1.19233707974046,0.319435344358937,1.65265799798307,-0.455666489639416
0.964753189273883,-0.094471474982123,-0.0113455053815415,-0.318218543685759,0.912476178667222,1.13834904944115,-2.1168257253053,-0.523791980703432,-1.17308472219986,0.469052061452393
-1.25834113536834,1.59672879823629,1.18593480922088,0.365060592264802,0.929291348155836,-0.443641073999721,0.612808246468189,1.09300419121435,-0.898065396089487,-0.201092535455628
-0.462671804396199,0.973918227824233,-1.40516060120829,-1.73964535679579,-1.26437453042692,0.408546468699487,1.12456656403409,0.686449624275848,-0.249117035472087,-0.215025285455254
-0.671532522383191,0.71105556008275,3.04811912863668,0.0884407998991253,-1.2718594706342,-0.0851520013802164,0.677791241939656,-1.71301654985639,0.974648976476253,-0.386171727915409
-0.398941167047947,-1.41065045214344,0.0895107550866486,-0.668051611462487,1.35911441313125,-0.614810866042479,-0.0429348100368898,1.16488078390719,0.294632164918198,-0.906444747979033
-0.238718743247851,1.24269632615694,-0.900323198080972,-0.529091876285754,-0.27738088837871,-0.0847721424184526,-0.685158325112182,-1.44086820759271,1.37329321216511,0.915212701372467
-0.125489001268338,1.33304060770276,-0.534177165863728,0.965178334912637,0.167686112944947,0.46240004824196,-0.122077728370852,0.23093480027554,0.294019375220002,-0.804327910587224
-0.176537914953323,1.20866958894829,-2.96365874006197,1.67260421774338,0.23007676988332,-0.413295953066458,1.0124859075293,1.16337211803653,-0.723903113354978,-0.606089408663273
1.49785722488747,-0.947323021051554,0.905908062044667,-1.69706093654636,-0.242935653373353,-1.08156233062638,1.50291898835747,-0.883252187929446,0.459156067118149,-1.46826029845518
0.366699389088197,0.879438614712548,0.456839943432607,-0.596989156851889,0.131183618250954,0.0723868218874812,0.800563552151274,-0.143730574026998,-0.0559445923990113,-0.75335696099085
1.20735999818575,1.84546593867831,0.330996570868857,0.17123750890905,-0.39189375093307,-0.0880462434384428,0.915868627965884,-0.0982311347754788,0.386358984942527,-0.510336844125378
-0.517427547538125,1.8252352540505,1.86647319162506,0.0835801844223071,1.07813621469852,-0.512188736078813,-0.0993521387009914,-1.36163862896279,-0.877617487982014,0.404040009228224
0.264760362190416,0.293913552269857,0.769861973819438,0.635460558784186,0.570002074489299,-0.850402865116768,0.0589062831065309,-0.0171330032337539,-1.25885375133381,-0.379988614507938
-0.152309997453537,-0.236157878864956,1.93054865622952,0.112414393337905,-0.758177867189812,0.0160498787503645,-0.51442301084685,-1.02900939950904,-1.78796598068473,1.55092787003075
0.910916258181423,-1.25897968555184,0.515947564615034,-0.894337389168027,0.663491481543693,0.501573170939412,-0.0469425423661524,0.713321842430363,0.337631984757237,0.618377921066624
0.739389209669608,0.12060487440753,0.969069033287278,0.291869805522602,-1.31172472853022,2.81230138036269,0.463045878643334,-0.549562104984823,0.455218781133366,-1.38152857257603
0.627199613764487,-0.14405258085645,1.43120292895812,-1.26323752429881,-1.16603938812662,1.09030593962141,1.79621161143634,-0.24151945369103,-0.166708953597846,1.23920488356722
